image_name,label_a,label_b
sektion_68_475.png,22,32
sektion_68_476.png,21,26
sektion_68_477.png,20,23
sektion_68_478.png,19,18
sektion_68_479.png,20,12
sektion_68_480.png,22,8
sektion_68_481.png,22,4
sektion_68_482.png,21,3
sektion_68_483.png,20,3
sektion_68_484.png,19,3
sektion_68_485.png,19,4
sektion_68_486.png,18,4
sektion_68_487.png,19,4
sektion_69_0.png,-13,-5
sektion_69_1.png,-13,-7
sektion_69_2.png,-13,-17
sektion_69_3.png,-9,-22
sektion_69_4.png,-13,-13
sektion_69_5.png,-19,1
sektion_69_6.png,-21,10
sektion_69_7.png,-19,12
sektion_69_8.png,-16,10
sektion_69_9.png,-16,10
sektion_69_10.png,-15,9
sektion_69_11.png,-14,6
sektion_69_12.png,-14,7
sektion_69_13.png,-15,12
sektion_69_14.png,-12,5
sektion_69_15.png,-8,3
sektion_69_16.png,-10,9
sektion_69_17.png,-18,14
sektion_69_18.png,-20,14
sektion_69_19.png,-13,5
sektion_69_20.png,-13,-5
sektion_69_21.png,-20,-10
sektion_69_22.png,-18,-15
sektion_69_23.png,-20,-6
sektion_69_24.png,-17,7
sektion_69_25.png,-10,33
sektion_69_26.png,-9,48
sektion_69_27.png,-13,37
sektion_69_28.png,-16,22
sektion_69_29.png,-8,3
sektion_69_30.png,-3,5
sektion_69_31.png,-4,12
sektion_69_32.png,-2,7
sektion_69_33.png,-3,7
sektion_69_34.png,-8,6
sektion_69_35.png,-15,4
sektion_69_36.png,-15,2
sektion_69_37.png,-9,2
sektion_69_38.png,-3,5
sektion_69_39.png,-2,8
sektion_69_40.png,-2,15
sektion_69_41.png,1,42
sektion_69_42.png,4,48
sektion_69_43.png,7,42
sektion_69_44.png,4,36
sektion_69_45.png,-1,35
sektion_69_46.png,-1,34
sektion_69_47.png,3,36
sektion_69_48.png,3,36
sektion_69_49.png,3,26
sektion_69_50.png,0,16
sektion_69_51.png,0,16
sektion_69_52.png,2,17
sektion_69_53.png,3,21
sektion_69_54.png,2,21
sektion_69_55.png,2,17
sektion_69_56.png,2,14
sektion_69_57.png,-1,15
sektion_69_58.png,-1,13
sektion_69_59.png,2,8
sektion_69_60.png,2,11
sektion_69_61.png,0,18
sektion_69_62.png,1,15
sektion_69_63.png,-1,12
sektion_69_64.png,-1,4
sektion_69_65.png,-4,6
sektion_69_66.png,-3,6
sektion_69_67.png,1,6
sektion_69_68.png,0,23
sektion_69_69.png,7,16
sektion_69_70.png,3,15
sektion_69_71.png,1,16
sektion_69_72.png,1,22
sektion_69_73.png,5,25
sektion_69_74.png,8,12
sektion_69_75.png,5,3
sektion_69_76.png,2,9
sektion_69_77.png,6,14
sektion_69_78.png,9,22
sektion_69_79.png,12,37
sektion_69_80.png,23,53
sektion_69_81.png,38,57
sektion_69_82.png,40,55
sektion_69_83.png,28,55
sektion_69_84.png,18,62
sektion_69_85.png,19,64
sektion_69_86.png,19,58
sektion_69_87.png,18,55
sektion_69_88.png,17,61
sektion_69_89.png,15,58
sektion_69_90.png,17,46
sektion_69_91.png,19,35
sektion_69_92.png,18,29
sektion_69_93.png,15,31
sektion_69_94.png,13,31
sektion_69_95.png,16,30
sektion_69_96.png,19,35
sektion_69_97.png,17,29
sektion_69_98.png,13,30
sektion_69_99.png,15,25
sektion_69_100.png,16,22
sektion_69_101.png,16,26
sektion_69_102.png,17,28
sektion_69_103.png,16,31
sektion_69_104.png,12,39
sektion_69_105.png,3,60
sektion_69_106.png,1,66
sektion_69_107.png,1,67
sektion_69_108.png,-5,62
sektion_69_109.png,-10,53
sektion_69_110.png,-13,47
sektion_69_111.png,-16,43
sektion_69_112.png,-17,38
sektion_69_113.png,-13,32
sektion_69_114.png,-11,46
sektion_69_115.png,-8,69
sektion_69_116.png,24,72
sektion_69_117.png,34,66
sektion_69_118.png,31,68
sektion_69_119.png,35,71
sektion_69_120.png,39,72
sektion_69_121.png,40,72
sektion_69_122.png,42,71
sektion_69_123.png,37,70
sektion_69_124.png,41,71
sektion_69_125.png,41,71
sektion_69_126.png,40,71
sektion_69_127.png,43,71
sektion_69_128.png,40,71
sektion_69_129.png,35,70
sektion_69_130.png,33,65
sektion_69_131.png,34,57
sektion_69_132.png,34,51
sektion_69_133.png,28,51
sektion_69_134.png,19,58
sektion_69_135.png,14,63
sektion_69_136.png,15,61
sektion_69_137.png,20,54
sektion_69_138.png,22,54
sektion_69_139.png,23,57
sektion_69_140.png,27,54
sektion_69_141.png,26,52
sektion_69_142.png,22,51
sektion_69_143.png,19,50
sektion_69_144.png,21,47
sektion_69_145.png,20,44
sektion_69_146.png,21,42
sektion_69_147.png,23,41
sektion_69_148.png,24,39
sektion_69_149.png,21,36
sektion_69_150.png,12,38
sektion_69_151.png,8,37
sektion_69_152.png,8,40
sektion_69_153.png,8,39
sektion_69_154.png,6,42
sektion_69_155.png,1,45
sektion_69_156.png,-3,42
sektion_69_157.png,-14,42
sektion_69_158.png,-26,38
sektion_69_159.png,-18,25
sektion_69_160.png,-1,15
sektion_69_161.png,-2,17
sektion_69_162.png,-15,24
sektion_69_163.png,-25,19
sektion_69_164.png,-26,14
sektion_69_165.png,-26,11
sektion_69_166.png,-23,15
sektion_69_167.png,-18,24
sektion_69_168.png,30,32
sektion_69_169.png,62,49
sektion_69_170.png,52,42
sektion_69_171.png,54,41
sektion_69_172.png,62,50
sektion_69_173.png,58,49
sektion_69_174.png,61,49
sektion_69_175.png,67,52
sektion_69_176.png,58,51
sektion_69_177.png,51,53
sektion_69_178.png,54,53
sektion_69_179.png,31,40
sektion_69_180.png,15,27
sektion_69_181.png,20,19
sektion_69_182.png,13,20
sektion_69_183.png,12,21
sektion_69_184.png,6,23
sektion_69_185.png,10,22
sektion_69_186.png,15,24
sektion_69_187.png,12,24
sektion_69_188.png,14,11
sektion_69_189.png,13,8
sektion_69_190.png,15,19
sektion_69_191.png,23,16
sektion_69_192.png,17,22
sektion_69_193.png,17,37
sektion_69_194.png,23,38
sektion_69_195.png,21,28
sektion_69_196.png,21,25
sektion_69_197.png,20,30
sektion_69_198.png,13,38
sektion_69_199.png,17,33
sektion_69_200.png,13,32
sektion_69_201.png,7,38
sektion_69_202.png,0,46
sektion_69_203.png,6,46
sektion_69_204.png,13,43
sektion_69_205.png,18,42
sektion_69_206.png,9,51
sektion_69_207.png,1,45
sektion_69_208.png,0,24
sektion_69_209.png,0,18
sektion_69_210.png,1,4
sektion_69_211.png,-7,11
sektion_69_212.png,-7,14
sektion_69_213.png,-6,8
sektion_69_214.png,-6,12
sektion_69_215.png,1,17
sektion_69_216.png,4,19
sektion_69_217.png,1,25
sektion_69_218.png,6,21
sektion_69_219.png,5,20
sektion_69_220.png,6,22
sektion_69_221.png,8,24
sektion_69_222.png,11,27
sektion_69_223.png,13,31
sektion_69_224.png,16,32
sektion_69_225.png,18,32
sektion_69_226.png,18,31
sektion_69_227.png,18,32
sektion_69_228.png,20,35
sektion_69_229.png,20,37
sektion_69_230.png,19,34
sektion_69_231.png,22,29
sektion_69_232.png,11,23
sektion_69_233.png,-10,22
sektion_69_234.png,-16,26
sektion_69_235.png,-8,30
sektion_69_236.png,-8,34
sektion_69_237.png,-18,35
sektion_69_238.png,-22,25
sektion_69_239.png,-12,29
sektion_69_240.png,3,34
sektion_69_241.png,16,40
sektion_69_242.png,19,41
sektion_69_243.png,17,40
sektion_69_244.png,15,36
sektion_69_245.png,18,35
sektion_69_246.png,22,35
sektion_69_247.png,20,32
sektion_69_248.png,18,26
sektion_69_249.png,13,16
sektion_69_250.png,8,7
sektion_69_251.png,5,2
sektion_69_252.png,1,1
sektion_69_253.png,-2,1
sektion_69_254.png,-1,0
sektion_69_255.png,0,-2
sektion_69_256.png,2,-1
sektion_69_257.png,5,2
sektion_69_258.png,8,5
sektion_69_259.png,13,10
sektion_69_260.png,18,17
sektion_69_261.png,21,24
sektion_69_262.png,23,31
sektion_69_263.png,25,36
sektion_69_264.png,27,39
sektion_69_265.png,29,41
sektion_69_266.png,31,43
sektion_69_267.png,30,42
sektion_69_268.png,29,40
sektion_69_269.png,29,41
sektion_69_270.png,26,41
sektion_69_271.png,26,43
sektion_69_272.png,28,45
sektion_69_273.png,29,46
sektion_69_274.png,31,46
sektion_69_275.png,33,46
sektion_69_276.png,32,46
sektion_69_277.png,29,47
sektion_69_278.png,27,48
sektion_69_279.png,25,50
sektion_69_280.png,23,52
sektion_69_281.png,19,52
sektion_69_282.png,15,51
sektion_69_283.png,13,49
sektion_69_284.png,12,46
sektion_69_285.png,8,41
sektion_69_286.png,-5,34
sektion_69_287.png,-14,14
sektion_69_288.png,-16,-6
sektion_69_289.png,-16,-13
sektion_69_290.png,-12,-11
sektion_69_291.png,-3,-11
sektion_69_292.png,2,-14
sektion_69_293.png,1,-14
sektion_69_294.png,2,-17
sektion_69_295.png,2,-10
sektion_69_296.png,-1,-7
sektion_69_297.png,-2,-8
sektion_69_298.png,0,-8
sektion_69_299.png,-1,-13
sektion_69_300.png,0,-16
sektion_69_301.png,1,-8
sektion_69_302.png,-1,-1
sektion_69_303.png,1,3
sektion_69_304.png,2,-5
sektion_69_305.png,1,-8
sektion_69_306.png,-1,-4
sektion_69_307.png,1,-22
sektion_69_308.png,7,-35
sektion_69_309.png,4,-25
sektion_69_310.png,-6,-19
sektion_69_311.png,-9,-20
sektion_69_312.png,-7,-9
sektion_69_313.png,-2,-14
sektion_69_314.png,-2,-12
sektion_69_315.png,-3,-6
sektion_69_316.png,-1,-5
sektion_69_317.png,3,-8
sektion_69_318.png,-2,13
sektion_69_319.png,-9,54
sektion_69_320.png,-7,73
sektion_69_321.png,0,76
sektion_69_322.png,13,75
sektion_69_323.png,27,73
sektion_69_324.png,43,68
sektion_69_325.png,55,65
sektion_69_326.png,62,63
sektion_69_327.png,67,63
sektion_69_328.png,69,60
sektion_69_329.png,63,61
sektion_69_330.png,48,67
sektion_69_331.png,23,77
sektion_69_332.png,1,83
sektion_69_333.png,-4,86
sektion_69_334.png,-10,87
sektion_69_335.png,-15,88
sektion_69_336.png,-16,86
sektion_69_337.png,-16,84
sektion_69_338.png,-16,83
sektion_69_339.png,-18,84
sektion_69_340.png,-18,83
sektion_69_341.png,-16,83
sektion_69_342.png,-16,88
sektion_69_343.png,-13,89
sektion_69_344.png,-7,86
sektion_69_345.png,-3,85
sektion_69_346.png,-3,86
sektion_69_347.png,-9,89
sektion_69_348.png,-15,90
sektion_69_349.png,-19,90
sektion_69_350.png,-18,88
sektion_69_351.png,-18,87
sektion_69_352.png,-19,87
sektion_69_353.png,-19,87
sektion_69_354.png,-19,87
sektion_69_355.png,-19,87
sektion_69_356.png,-19,87
sektion_69_357.png,-20,87
sektion_69_358.png,-19,87
sektion_69_359.png,-19,87
sektion_69_360.png,-19,86
sektion_69_361.png,-20,87
sektion_69_362.png,-19,89
sektion_69_363.png,-18,91
sektion_69_364.png,-14,89
sektion_69_365.png,-9,86
sektion_69_366.png,-6,85
sektion_69_367.png,-9,87
sektion_69_368.png,-13,89
sektion_69_369.png,-18,89
sektion_69_370.png,-19,88
sektion_69_371.png,-19,85
sektion_69_372.png,-19,82
sektion_69_373.png,-20,81
sektion_69_374.png,-20,81
sektion_69_375.png,-21,81
sektion_69_376.png,-20,80
sektion_69_377.png,-18,79
sektion_69_378.png,-21,79
sektion_69_379.png,-22,80
sektion_69_380.png,-18,80
sektion_69_381.png,-16,81
sektion_69_382.png,-17,84
sektion_69_383.png,-20,85
sektion_69_384.png,-20,84
sektion_69_385.png,-17,80
sektion_69_386.png,-7,73
sektion_69_387.png,6,57
sektion_69_388.png,21,24
sektion_69_389.png,23,11
sektion_69_390.png,21,11
sektion_69_391.png,19,11
sektion_69_392.png,19,10
sektion_69_393.png,21,8
sektion_69_394.png,20,8
sektion_69_395.png,19,8
sektion_69_396.png,17,8
sektion_69_397.png,18,7
sektion_69_398.png,17,7
sektion_69_399.png,15,5
sektion_69_400.png,15,5
sektion_69_401.png,15,5
sektion_69_402.png,17,7
sektion_69_403.png,18,6
sektion_69_404.png,13,6
sektion_69_405.png,15,5
sektion_69_406.png,10,4
sektion_69_407.png,8,4
sektion_69_408.png,10,3
sektion_69_409.png,10,4
sektion_69_410.png,8,3
sektion_69_411.png,6,2
sektion_69_412.png,4,2
sektion_69_413.png,4,2
sektion_69_414.png,4,1
sektion_69_415.png,4,0
sektion_69_416.png,6,3
sektion_69_417.png,6,4
sektion_69_418.png,10,2
sektion_69_419.png,6,2
sektion_69_420.png,4,3
sektion_69_421.png,10,5
sektion_69_422.png,18,11
sektion_69_423.png,26,17
sektion_69_424.png,32,22
sektion_69_425.png,34,26
sektion_69_426.png,34,29
sektion_69_427.png,35,31
sektion_69_428.png,36,34
sektion_69_429.png,36,37
sektion_69_430.png,35,40
sektion_69_431.png,34,42
sektion_69_432.png,34,44
sektion_69_433.png,33,47
sektion_69_434.png,34,48
sektion_69_435.png,31,49
sektion_69_436.png,31,50
sektion_69_437.png,30,50
sektion_69_438.png,30,50
sektion_69_439.png,31,47
sektion_69_440.png,31,45
sektion_69_441.png,31,42
sektion_69_442.png,31,38
sektion_69_443.png,30,37
sektion_69_444.png,32,32
sektion_69_445.png,30,28
sektion_69_446.png,29,24
sektion_69_447.png,28,18
sektion_69_448.png,28,17
sektion_69_449.png,30,21
sektion_69_450.png,31,29
sektion_69_451.png,30,39
sektion_69_452.png,27,47
sektion_69_453.png,23,49
sektion_69_454.png,18,43
sektion_69_455.png,14,39
sektion_69_456.png,10,35
sektion_69_457.png,5,33
sektion_69_458.png,3,34
sektion_69_459.png,2,34
sektion_69_460.png,3,35
sektion_69_461.png,5,35
sektion_69_462.png,7,38
sektion_69_463.png,13,53
sektion_69_464.png,15,53
sektion_69_465.png,18,53
sektion_69_466.png,20,53
sektion_69_467.png,21,53
sektion_69_468.png,23,52
sektion_69_469.png,23,51
sektion_69_470.png,24,48
sektion_69_471.png,24,44
sektion_69_472.png,25,42
sektion_69_473.png,24,39
sektion_69_474.png,22,32
sektion_69_475.png,20,24
sektion_69_476.png,20,17
sektion_69_477.png,21,13
sektion_69_478.png,21,10
sektion_69_479.png,22,7
sektion_69_480.png,21,5
sektion_69_481.png,21,4
sektion_69_482.png,21,4
sektion_69_483.png,20,5
sektion_69_484.png,18,5
sektion_69_485.png,19,4
sektion_69_486.png,19,3
sektion_69_487.png,19,2
sektion_70_0.png,-16,-3
sektion_70_1.png,-16,-4
sektion_70_2.png,-15,-11
sektion_70_3.png,-11,-17
sektion_70_4.png,-13,-11
sektion_70_5.png,-17,0
sektion_70_6.png,-18,6
sektion_70_7.png,-15,6
sektion_70_8.png,-13,7
sektion_70_9.png,-14,9
sektion_70_10.png,-15,12
sektion_70_11.png,-16,11
sektion_70_12.png,-16,11
sektion_70_13.png,-16,12
sektion_70_14.png,-16,10
sektion_70_15.png,-16,11
sektion_70_16.png,-18,11
sektion_70_17.png,-20,7
sektion_70_18.png,-20,5
sektion_70_19.png,-16,4
sektion_70_20.png,-13,-4
sektion_70_21.png,-13,-15
sektion_70_22.png,-14,-18
sektion_70_23.png,-19,-11
sektion_70_24.png,-19,3
sektion_70_25.png,-17,37
sektion_70_26.png,-15,64
sektion_70_27.png,-18,60
sektion_70_28.png,-17,40
sektion_70_29.png,-9,14
sektion_70_30.png,-4,6
sektion_70_31.png,-4,9
sektion_70_32.png,-4,6
sektion_70_33.png,-7,8
sektion_70_34.png,-9,10
sektion_70_35.png,-8,9
sektion_70_36.png,-3,8
sektion_70_37.png,1,10
sektion_70_38.png,1,16
sektion_70_39.png,-2,25
sektion_70_40.png,1,35
sektion_70_41.png,7,45
sektion_70_42.png,1,34
sektion_70_43.png,-3,31
sektion_70_44.png,0,33
sektion_70_45.png,7,31
sektion_70_46.png,6,26
sektion_70_47.png,3,15
sektion_70_48.png,4,8
sektion_70_49.png,4,15
sektion_70_50.png,-1,15
sektion_70_51.png,2,6
sektion_70_52.png,5,6
sektion_70_53.png,3,14
sektion_70_54.png,4,12
sektion_70_55.png,6,2
sektion_70_56.png,5,3
sektion_70_57.png,0,9
sektion_70_58.png,0,7
sektion_70_59.png,3,0
sektion_70_60.png,-1,4
sektion_70_61.png,-3,12
sektion_70_62.png,-1,8
sektion_70_63.png,-2,14
sektion_70_64.png,-1,12
sektion_70_65.png,-1,10
sektion_70_66.png,-2,16
sektion_70_67.png,1,13
sektion_70_68.png,2,14
sektion_70_69.png,1,17
sektion_70_70.png,5,11
sektion_70_71.png,4,10
sektion_70_72.png,1,7
sektion_70_73.png,3,-3
sektion_70_74.png,2,3
sektion_70_75.png,2,23
sektion_70_76.png,7,33
sektion_70_77.png,14,28
sektion_70_78.png,16,22
sektion_70_79.png,16,22
sektion_70_80.png,16,39
sektion_70_81.png,17,59
sektion_70_82.png,18,57
sektion_70_83.png,15,48
sektion_70_84.png,15,48
sektion_70_85.png,27,57
sektion_70_86.png,29,55
sektion_70_87.png,26,54
sektion_70_88.png,21,58
sektion_70_89.png,17,56
sektion_70_90.png,19,44
sektion_70_91.png,22,36
sektion_70_92.png,22,33
sektion_70_93.png,16,33
sektion_70_94.png,15,27
sektion_70_95.png,18,26
sektion_70_96.png,20,31
sektion_70_97.png,15,32
sektion_70_98.png,16,27
sektion_70_99.png,18,22
sektion_70_100.png,16,24
sektion_70_101.png,16,24
sektion_70_102.png,15,26
sektion_70_103.png,14,28
sektion_70_104.png,13,32
sektion_70_105.png,8,40
sektion_70_106.png,6,50
sektion_70_107.png,4,63
sektion_70_108.png,5,65
sektion_70_109.png,-1,63
sektion_70_110.png,-10,54
sektion_70_111.png,-16,42
sektion_70_112.png,-14,26
sektion_70_113.png,-10,21
sektion_70_114.png,-12,30
sektion_70_115.png,-13,40
sektion_70_116.png,-4,60
sektion_70_117.png,15,73
sektion_70_118.png,31,70
sektion_70_119.png,29,72
sektion_70_120.png,32,73
sektion_70_121.png,39,72
sektion_70_122.png,39,72
sektion_70_123.png,38,71
sektion_70_124.png,45,71
sektion_70_125.png,42,71
sektion_70_126.png,39,72
sektion_70_127.png,39,73
sektion_70_128.png,36,72
sektion_70_129.png,34,71
sektion_70_130.png,34,69
sektion_70_131.png,36,67
sektion_70_132.png,36,60
sektion_70_133.png,34,50
sektion_70_134.png,29,49
sektion_70_135.png,20,60
sektion_70_136.png,17,62
sektion_70_137.png,19,57
sektion_70_138.png,20,57
sektion_70_139.png,23,57
sektion_70_140.png,27,55
sektion_70_141.png,24,57
sektion_70_142.png,19,59
sektion_70_143.png,21,52
sektion_70_144.png,21,41
sektion_70_145.png,25,43
sektion_70_146.png,25,46
sektion_70_147.png,21,47
sektion_70_148.png,17,43
sektion_70_149.png,13,42
sektion_70_150.png,10,43
sektion_70_151.png,6,48
sektion_70_152.png,1,52
sektion_70_153.png,1,47
sektion_70_154.png,0,45
sektion_70_155.png,-5,44
sektion_70_156.png,-9,47
sektion_70_157.png,-10,47
sektion_70_158.png,-12,35
sektion_70_159.png,-12,23
sektion_70_160.png,0,13
sektion_70_161.png,7,7
sektion_70_162.png,3,10
sektion_70_163.png,-7,26
sektion_70_164.png,-26,18
sektion_70_165.png,-25,9
sektion_70_166.png,-20,6
sektion_70_167.png,-28,14
sektion_70_168.png,6,19
sektion_70_169.png,53,42
sektion_70_170.png,49,42
sektion_70_171.png,53,42
sektion_70_172.png,60,44
sektion_70_173.png,60,47
sektion_70_174.png,60,47
sektion_70_175.png,66,52
sektion_70_176.png,67,54
sektion_70_177.png,60,52
sektion_70_178.png,61,57
sektion_70_179.png,51,50
sektion_70_180.png,24,29
sektion_70_181.png,8,22
sektion_70_182.png,8,24
sektion_70_183.png,11,18
sektion_70_184.png,14,16
sektion_70_185.png,14,16
sektion_70_186.png,13,22
sektion_70_187.png,14,22
sektion_70_188.png,15,10
sektion_70_189.png,18,9
sektion_70_190.png,16,13
sektion_70_191.png,20,19
sektion_70_192.png,16,10
sektion_70_193.png,17,27
sektion_70_194.png,20,29
sektion_70_195.png,15,22
sektion_70_196.png,15,22
sektion_70_197.png,19,23
sektion_70_198.png,17,27
sektion_70_199.png,16,28
sektion_70_200.png,18,30
sektion_70_201.png,18,32
sektion_70_202.png,8,39
sektion_70_203.png,4,46
sektion_70_204.png,7,46
sektion_70_205.png,13,43
sektion_70_206.png,14,44
sektion_70_207.png,10,48
sektion_70_208.png,6,46
sektion_70_209.png,2,33
sektion_70_210.png,-4,9
sektion_70_211.png,-9,11
sektion_70_212.png,-12,-1
sektion_70_213.png,-11,-6
sektion_70_214.png,-10,-1
sektion_70_215.png,-9,-1
sektion_70_216.png,-4,-5
sektion_70_217.png,-2,-3
sektion_70_218.png,-5,-4
sektion_70_219.png,-4,1
sektion_70_220.png,-3,3
sektion_70_221.png,-1,4
sektion_70_222.png,1,6
sektion_70_223.png,3,9
sektion_70_224.png,7,12
sektion_70_225.png,10,14
sektion_70_226.png,13,16
sektion_70_227.png,14,17
sektion_70_228.png,17,25
sektion_70_229.png,19,32
sektion_70_230.png,23,32
sektion_70_231.png,30,32
sektion_70_232.png,23,29
sektion_70_233.png,3,27
sektion_70_234.png,-7,26
sektion_70_235.png,-5,26
sektion_70_236.png,-10,25
sektion_70_237.png,-19,24
sektion_70_238.png,-17,21
sektion_70_239.png,-10,24
sektion_70_240.png,2,29
sektion_70_241.png,14,33
sektion_70_242.png,20,34
sektion_70_243.png,21,33
sektion_70_244.png,20,31
sektion_70_245.png,21,30
sektion_70_246.png,21,29
sektion_70_247.png,20,31
sektion_70_248.png,17,27
sektion_70_249.png,14,19
sektion_70_250.png,10,11
sektion_70_251.png,7,5
sektion_70_252.png,5,3
sektion_70_253.png,4,3
sektion_70_254.png,4,3
sektion_70_255.png,6,2
sektion_70_256.png,7,3
sektion_70_257.png,9,6
sektion_70_258.png,12,9
sektion_70_259.png,17,14
sektion_70_260.png,21,20
sektion_70_261.png,24,26
sektion_70_262.png,26,32
sektion_70_263.png,27,37
sektion_70_264.png,29,39
sektion_70_265.png,30,41
sektion_70_266.png,30,41
sektion_70_267.png,29,40
sektion_70_268.png,29,38
sektion_70_269.png,27,37
sektion_70_270.png,27,38
sektion_70_271.png,27,41
sektion_70_272.png,27,44
sektion_70_273.png,28,45
sektion_70_274.png,29,46
sektion_70_275.png,29,46
sektion_70_276.png,28,46
sektion_70_277.png,27,46
sektion_70_278.png,25,48
sektion_70_279.png,24,49
sektion_70_280.png,21,50
sektion_70_281.png,18,51
sektion_70_282.png,14,50
sektion_70_283.png,11,48
sektion_70_284.png,10,46
sektion_70_285.png,8,40
sektion_70_286.png,-2,31
sektion_70_287.png,-5,20
sektion_70_288.png,-5,5
sektion_70_289.png,-9,-8
sektion_70_290.png,-8,-14
sektion_70_291.png,-1,-15
sektion_70_292.png,2,-19
sektion_70_293.png,-1,-27
sektion_70_294.png,-3,-18
sektion_70_295.png,-1,-11
sektion_70_296.png,0,-12
sektion_70_297.png,-1,-13
sektion_70_298.png,-1,-9
sektion_70_299.png,-2,-9
sektion_70_300.png,-4,-9
sektion_70_301.png,0,-1
sektion_70_302.png,2,1
sektion_70_303.png,-1,1
sektion_70_304.png,0,0
sektion_70_305.png,-5,4
sektion_70_306.png,-5,10
sektion_70_307.png,3,-11
sektion_70_308.png,1,-36
sektion_70_309.png,5,-40
sektion_70_310.png,1,-40
sektion_70_311.png,-10,-24
sektion_70_312.png,-2,1
sektion_70_313.png,-3,-12
sektion_70_314.png,-4,-10
sektion_70_315.png,-2,-8
sektion_70_316.png,-1,-6
sektion_70_317.png,0,-5
sektion_70_318.png,4,-3
sektion_70_319.png,5,13
sektion_70_320.png,2,48
sektion_70_321.png,-3,70
sektion_70_322.png,-6,79
sektion_70_323.png,0,79
sektion_70_324.png,13,78
sektion_70_325.png,26,75
sektion_70_326.png,35,72
sektion_70_327.png,44,68
sektion_70_328.png,46,67
sektion_70_329.png,37,70
sektion_70_330.png,21,75
sektion_70_331.png,6,81
sektion_70_332.png,-4,85
sektion_70_333.png,-8,86
sektion_70_334.png,-12,86
sektion_70_335.png,-16,86
sektion_70_336.png,-16,85
sektion_70_337.png,-16,84
sektion_70_338.png,-16,84
sektion_70_339.png,-17,84
sektion_70_340.png,-17,83
sektion_70_341.png,-16,84
sektion_70_342.png,-16,89
sektion_70_343.png,-12,89
sektion_70_344.png,-7,86
sektion_70_345.png,-3,84
sektion_70_346.png,-4,86
sektion_70_347.png,-9,89
sektion_70_348.png,-15,90
sektion_70_349.png,-18,90
sektion_70_350.png,-19,89
sektion_70_351.png,-18,87
sektion_70_352.png,-18,87
sektion_70_353.png,-19,87
sektion_70_354.png,-19,86
sektion_70_355.png,-19,86
sektion_70_356.png,-19,87
sektion_70_357.png,-19,87
sektion_70_358.png,-18,88
sektion_70_359.png,-18,88
sektion_70_360.png,-19,89
sektion_70_361.png,-19,90
sektion_70_362.png,-16,90
sektion_70_363.png,-12,89
sektion_70_364.png,-6,86
sektion_70_365.png,-2,84
sektion_70_366.png,-2,83
sektion_70_367.png,-7,86
sektion_70_368.png,-12,90
sektion_70_369.png,-16,90
sektion_70_370.png,-17,89
sektion_70_371.png,-16,87
sektion_70_372.png,-17,84
sektion_70_373.png,-17,83
sektion_70_374.png,-17,83
sektion_70_375.png,-17,84
sektion_70_376.png,-17,83
sektion_70_377.png,-16,82
sektion_70_378.png,-15,81
sektion_70_379.png,-15,81
sektion_70_380.png,-16,84
sektion_70_381.png,-15,85
sektion_70_382.png,-15,83
sektion_70_383.png,-15,80
sektion_70_384.png,-14,77
sektion_70_385.png,-3,67
sektion_70_386.png,15,45
sektion_70_387.png,27,19
sektion_70_388.png,26,10
sektion_70_389.png,22,14
sektion_70_390.png,21,12
sektion_70_391.png,22,11
sektion_70_392.png,22,10
sektion_70_393.png,23,10
sektion_70_394.png,24,9
sektion_70_395.png,21,7
sektion_70_396.png,20,5
sektion_70_397.png,18,7
sektion_70_398.png,16,7
sektion_70_399.png,15,5
sektion_70_400.png,13,5
sektion_70_401.png,13,5
sektion_70_402.png,16,6
sektion_70_403.png,16,8
sektion_70_404.png,13,6
sektion_70_405.png,13,5
sektion_70_406.png,11,3
sektion_70_407.png,11,5
sektion_70_408.png,11,4
sektion_70_409.png,13,3
sektion_70_410.png,11,3
sektion_70_411.png,8,2
sektion_70_412.png,8,2
sektion_70_413.png,4,2
sektion_70_414.png,6,2
sektion_70_415.png,6,2
sektion_70_416.png,4,3
sektion_70_417.png,4,2
sektion_70_418.png,4,2
sektion_70_419.png,4,0
sektion_70_420.png,2,1
sektion_70_421.png,2,2
sektion_70_422.png,6,3
sektion_70_423.png,13,8
sektion_70_424.png,22,11
sektion_70_425.png,27,18
sektion_70_426.png,31,23
sektion_70_427.png,33,26
sektion_70_428.png,35,30
sektion_70_429.png,36,35
sektion_70_430.png,35,39
sektion_70_431.png,34,42
sektion_70_432.png,32,46
sektion_70_433.png,32,48
sektion_70_434.png,32,48
sektion_70_435.png,33,46
sektion_70_436.png,32,48
sektion_70_437.png,31,51
sektion_70_438.png,31,51
sektion_70_439.png,31,51
sektion_70_440.png,30,49
sektion_70_441.png,30,46
sektion_70_442.png,30,43
sektion_70_443.png,30,42
sektion_70_444.png,30,39
sektion_70_445.png,30,36
sektion_70_446.png,29,31
sektion_70_447.png,29,28
sektion_70_448.png,29,29
sektion_70_449.png,29,34
sektion_70_450.png,26,41
sektion_70_451.png,23,47
sektion_70_452.png,20,51
sektion_70_453.png,15,53
sektion_70_454.png,9,50
sektion_70_455.png,8,44
sektion_70_456.png,7,38
sektion_70_457.png,5,33
sektion_70_458.png,4,33
sektion_70_459.png,5,36
sektion_70_460.png,6,42
sektion_70_461.png,9,45
sektion_70_462.png,11,48
sektion_70_463.png,18,51
sektion_70_464.png,19,52
sektion_70_465.png,20,53
sektion_70_466.png,22,52
sektion_70_467.png,23,52
sektion_70_468.png,24,52
